element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
Aplasma_Cr3,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_49544,
Aplasma_Cr6,species,Amount in plasma,mg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00502,
Aplasma_Cr6,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33007,
ARBC_Cr3,species,Amount in red blood cells,mg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00623,
ARBC_Cr3,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_49544,
ARBC_Cr6,species,Amount in red blood cells,mg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00623,
ARBC_Cr6,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33007,
ARest_Cr3,species,Amount in rest of body,mg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00501,
ARest_Cr3,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_49544,
ARest_Cr6,species,Amount in rest of body,mg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00501,
ARest_Cr6,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33007,
AFeces_Cr3,species,Amount in feces,mg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00273,
AFeces_Cr3,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_49544,
AFeces_Cr6,species,Amount in feces,mg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00273,
AFeces_Cr6,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33007,
VL,parameter,Volume of liver,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00077,
VL,parameter,,,rdf,BQB_IS,,
Vplasma,parameter,Volume of plasma,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00103,
Vplasma,parameter,,,rdf,BQB_IS,,
VRBC,parameter,Volume of red blood cells,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00108,
VRBC,parameter,,,rdf,BQB_IS,,
VRest,parameter,Volume of rest of body,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00105,
VRest,parameter,,,rdf,BQB_IS,,
BW,parameter,Bodyweight,kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00008,
BW,parameter,,,rdf,BQB_IS,,
VLc,parameter,Volume fraction of liver,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00078,
VLc,parameter,,,rdf,BQB_IS,,
VRBCc,parameter,Volume fraction of red blood cells,UNITLESS,rdf,BQM_IS,,
VRBCc,parameter,,,rdf,BQB_IS,,
CGI_Cr3,parameter,Concentration in gut,mg/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00538,
CGI_Cr3,parameter,,,rdf,BQB_IS,,
CGI_Cr6,parameter,Concentration in gut,mg/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00538,
CGI_Cr6,parameter,,,rdf,BQB_IS,,
CLiver_Cr3,parameter,Concentration in liver,mg/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00539,
CLiver_Cr3,parameter,,,rdf,BQB_IS,,
CLiver_Cr6,parameter,Concentration in liver,mg/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00539,
CLiver_Cr6,parameter,,,rdf,BQB_IS,,
CPlasma_Cr3,parameter,Concentration in plasma,mg/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00549,
CPlasma_Cr3,parameter,,,rdf,BQB_IS,,
CPlasma_Cr6,parameter,Concentration in plasma,mg/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00549,
CPlasma_Cr6,parameter,,,rdf,BQB_IS,,
CRBC_Cr3,parameter,Concentration in red blood cells,mg/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00301,
CRBC_Cr3,parameter,,,rdf,BQB_IS,,
CRBC_Cr6,parameter,Concentration in red blood cells,mg/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00301,
CRBC_Cr6,parameter,,,rdf,BQB_IS,,
CRest_Cr3,parameter,Concentration in rest of body,mg/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00548,
CRest_Cr3,parameter,,,rdf,BQB_IS,,
CRest_Cr6,parameter,Concentration in rest of body,mg/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00548,
CRest_Cr6,parameter,,,rdf,BQB_IS,,
CFeces_Cr3,parameter,Concentration in feces,mg/L,rdf,BQM_IS,,
CFeces_Cr3,parameter,,,rdf,BQB_IS,,
CFeces_Cr6,parameter,Concentration in feces,mg/L,rdf,BQM_IS,,
CFeces_Cr6,parameter,,,rdf,BQB_IS,,
kabs_Cr6,parameter,Rate constant for absorption of Cr(VI) from the GI tract,mg/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00141,
kabs_Cr6,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33007,
kabs_Cr3,parameter,Rate constant for absorption of Cr(III) from the GI tract,mg/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00141,
kabs_Cr3,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_49544,
kt_Plasma_Cr6,parameter,Clearance of diffusible Cr(VI) from all other tissues into plasma (L/da),L/d,rdf,BQM_IS,,
kt_Plasma_Cr6,parameter,,,rdf,BQB_IS,,
kt_Plasma_Cr3,parameter,Clearance of diffusible Cr(III) from all other tissues into plasma (L/da),L/d,rdf,BQM_IS,,
kt_Plasma_Cr3,parameter,,,rdf,BQB_IS,,
kt_Tissues_Cr6,parameter,Clearance of diffusible Cr(VI) from plasma into all tissues (L/da),L/d,rdf,BQM_IS,,
kt_Tissues_Cr6,parameter,,,rdf,BQB_IS,,
kt_Tissues_Cr3,parameter,Clearance of diffusible Cr(III) from plasma into all tissues (L/da),L/d,rdf,BQM_IS,,
kt_Tissues_Cr3,parameter,,,rdf,BQB_IS,,
kred_GI,parameter,Rate constant for reduction of Cr(VI) to Cr(III) in GI,mg/d,rdf,BQM_IS,,
kred_GI,parameter,,,rdf,BQB_IS,,
kred_Liver,parameter,Rate constant for reduction of Cr(VI) to Cr(III) in GI,mg/d,rdf,BQM_IS,,
kred_Liver,parameter,,,rdf,BQB_IS,,
kred_RBC,parameter,Rate constant for reduction of Cr(VI) to Cr(III) in plasma,mg/d,rdf,BQM_IS,,
kred_RBC,parameter,,,rdf,BQB_IS,,
kred_Plasma,parameter,Rate constant of reduction in plasma,mg/d,rdf,BQM_IS,,
kred_Plasma,parameter,,,rdf,BQB_IS,,
kfe,parameter,First-order rate constant for passage of Cr out of the absorption region of the GI tract,/d,rdf,BQM_IS,,
kfe,parameter,,,rdf,BQB_IS,,
